,AccidentArea,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,Make,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PoliceReportFiled,WitnessPresent,VehiclePrice,AgentType,AddressChange_Claim,PastNumberOfClaims,NumberOfSuppliments,NumberOfCars,Year,BasePolicy,Month,AgeOfVehicle,AgeOfPolicyHolder,Age,FraudFound_P,RepNumber,Deductible
7149,1,1,1,0,0,0,13,1,3,2,0,0,4,0,3,3,3,0,1,1,5,4,5,41,0,9,400
7150,1,0,1,1,0,1,5,2,3,2,0,0,1,0,3,1,2,0,1,2,5,5,4,31,0,12,400
7151,0,1,2,0,0,0,6,1,3,2,0,0,0,0,3,1,1,0,1,1,5,4,4,29,0,5,400
7152,1,1,1,1,0,0,13,2,3,2,0,0,0,0,3,3,3,0,1,1,1,6,6,54,0,3,400
7153,0,0,3,1,0,0,9,3,3,2,0,0,5,0,3,1,3,0,1,1,2,6,5,45,0,1,400
7154,1,1,1,1,0,0,9,3,3,2,0,0,0,0,3,3,2,0,1,1,7,5,5,37,0,5,400
7155,1,0,2,0,0,1,13,1,3,2,0,0,0,0,3,2,0,0,1,2,7,5,4,28,0,7,400
7156,1,1,2,0,0,0,9,1,3,2,0,0,0,0,3,1,3,0,1,1,7,3,3,25,0,2,400
7157,1,1,1,0,0,0,5,3,3,2,0,0,2,0,3,0,0,0,1,0,7,5,5,40,0,12,400
7158,1,1,1,0,0,1,0,1,3,2,0,0,0,0,3,1,2,0,1,2,8,5,6,46,0,12,400
7159,1,1,1,0,0,0,6,3,3,2,0,0,0,0,3,1,0,0,1,1,10,4,4,29,1,10,400
7160,1,1,2,0,0,0,13,0,3,2,0,0,0,0,3,1,2,0,1,1,5,4,4,33,0,6,400
7161,1,1,2,0,0,1,17,3,3,2,0,0,0,0,2,0,2,1,1,2,1,5,4,27,0,10,700
7162,1,1,1,0,0,1,2,3,3,2,0,0,1,0,3,0,3,0,1,2,10,4,6,54,0,6,400
7163,1,0,2,1,0,0,13,2,3,2,1,1,0,0,3,3,2,0,1,1,10,6,6,52,0,3,400
7164,1,1,2,1,0,0,18,1,3,2,0,0,2,0,3,3,3,0,1,0,10,5,5,44,0,13,400
7165,1,1,2,0,0,0,6,2,3,2,0,0,1,0,3,2,2,0,1,1,10,5,4,35,1,12,400
7166,0,1,1,0,0,0,13,1,3,2,0,0,1,0,3,3,3,0,1,1,0,6,6,50,0,9,400
7167,1,1,1,0,0,0,13,2,3,2,0,0,1,0,3,1,0,0,1,1,0,5,5,36,0,7,400
7168,0,1,1,0,0,1,13,2,3,2,0,0,0,0,3,1,2,0,1,2,8,6,7,61,0,3,400
7169,1,1,1,1,0,0,13,0,3,2,0,0,0,0,3,1,1,0,1,0,10,4,4,26,0,10,400
7170,0,1,2,0,0,0,17,1,3,2,0,0,0,0,3,3,3,0,1,0,8,5,5,43,0,16,400
7171,1,0,0,0,0,0,13,2,4,2,0,0,4,0,3,0,3,0,1,1,6,2,5,42,0,13,400
7172,1,1,1,0,2,2,9,3,3,2,0,0,5,0,3,1,2,0,1,0,1,5,5,45,0,9,400
7173,1,1,1,0,0,1,13,1,3,2,0,0,1,0,3,1,3,0,1,2,1,5,6,54,0,7,400
7174,0,1,1,0,0,0,13,3,3,2,0,0,0,0,3,0,3,0,1,1,9,6,7,63,0,8,400
7175,1,1,2,0,0,0,9,2,3,2,0,0,1,0,3,0,2,2,1,0,2,5,5,37,0,1,400
7176,1,0,2,0,0,1,2,2,3,2,0,0,0,0,3,1,2,0,1,2,10,2,3,21,0,16,400
7177,1,1,1,0,0,0,17,2,3,2,0,0,0,0,3,3,2,0,1,0,7,5,6,55,0,12,400
7178,1,1,1,1,0,0,0,3,3,2,0,0,1,0,3,0,3,0,1,0,4,5,5,41,0,15,400
7179,1,1,1,0,0,1,2,3,3,2,0,0,1,0,3,3,2,0,1,2,7,5,5,39,0,14,400
7180,1,1,1,0,0,0,6,1,3,2,0,0,0,0,3,0,0,0,1,0,10,4,4,33,1,9,400
7181,1,1,1,0,0,0,17,0,3,2,0,0,4,0,3,3,3,0,1,0,8,6,6,46,0,12,400
7182,1,1,1,0,0,0,5,0,3,2,0,0,0,0,2,3,0,1,1,0,8,6,6,54,0,2,400
7183,1,1,1,0,2,2,2,2,3,2,0,0,5,0,3,0,3,0,1,0,5,6,5,44,0,16,400
7184,0,1,1,0,0,0,13,1,3,2,0,0,0,0,3,3,2,0,1,0,5,6,6,48,0,1,400
7185,1,0,1,0,0,1,9,1,3,2,0,0,4,0,3,1,3,0,1,2,11,5,6,53,0,5,400
7186,1,1,1,1,0,0,13,3,3,2,1,0,0,0,3,3,0,0,1,0,11,5,5,42,0,9,400
7187,1,0,1,1,0,0,13,0,3,2,1,0,4,0,3,1,1,0,1,1,11,4,4,33,0,6,400
7188,1,1,2,1,0,1,9,0,3,2,0,0,0,0,3,0,1,0,1,2,10,6,5,44,0,15,400
7189,0,1,1,1,0,0,13,0,4,2,0,0,0,0,0,0,3,0,1,0,10,4,4,33,0,6,400
7190,1,1,2,0,0,0,2,0,3,2,0,0,0,0,3,1,0,0,1,0,10,4,4,34,0,14,400
7191,0,1,2,0,0,0,6,0,3,2,0,0,0,0,1,1,3,0,1,1,8,4,5,40,0,1,500
7192,1,1,1,0,0,1,17,0,3,2,0,0,1,0,3,1,2,0,1,2,8,5,6,53,0,7,700
7193,1,1,1,1,0,0,9,2,3,2,0,0,0,0,3,3,1,0,1,0,10,6,6,50,0,6,400
7194,1,0,1,1,0,0,2,2,3,2,0,0,0,0,3,3,3,0,1,0,5,3,5,45,0,7,400
7195,1,0,1,0,0,1,17,2,3,2,0,0,0,0,3,2,2,0,1,2,6,5,5,45,0,7,400
7196,0,1,1,0,0,1,13,1,3,2,0,0,0,0,3,0,3,0,1,2,1,5,4,29,0,10,400
7197,1,0,1,1,0,0,6,0,3,2,0,0,0,0,3,2,2,0,1,1,10,5,5,40,0,2,400
7198,1,0,2,0,0,1,6,3,3,2,0,0,0,0,3,2,1,0,1,2,10,5,4,28,0,14,400
7199,1,0,1,0,0,0,6,0,3,2,0,0,0,0,3,3,3,0,1,0,11,4,5,44,0,9,400
7200,1,1,1,0,0,0,17,3,3,2,0,0,4,0,3,3,3,0,1,0,11,6,7,61,0,13,400
7201,1,1,2,1,0,0,17,0,3,2,0,0,0,0,3,0,0,0,1,0,6,4,4,31,0,7,400
7202,1,1,1,0,0,0,17,3,3,2,0,0,1,0,3,0,3,0,1,1,6,5,4,26,0,3,400
7203,0,1,1,1,0,0,13,3,3,2,1,0,4,0,2,1,1,1,1,0,10,4,8,75,0,6,400
7204,1,1,1,1,0,0,17,0,3,2,0,0,0,0,3,1,3,0,1,0,4,6,5,41,0,10,400
7205,1,1,1,0,0,0,17,2,3,2,0,0,4,0,3,3,0,0,1,0,5,6,8,76,0,12,400
7206,1,0,1,0,0,1,9,0,3,2,0,0,0,0,3,1,3,0,1,2,5,5,5,39,0,5,400
7207,1,0,2,1,0,0,17,1,3,2,0,0,5,0,3,3,3,0,1,0,9,3,4,30,0,15,400
7208,0,1,1,1,0,0,18,2,3,2,0,0,2,0,3,3,3,0,1,0,9,3,4,34,0,5,400
7209,1,0,1,1,0,0,6,2,3,2,0,0,0,0,3,0,3,0,1,1,11,5,5,38,0,11,400
7210,1,1,2,1,0,0,17,2,3,2,0,0,0,0,3,1,3,0,1,1,11,3,3,21,0,8,400
7211,1,0,1,0,0,1,17,1,3,2,0,0,0,0,3,2,2,0,1,2,6,5,5,40,0,10,400
7212,0,0,1,0,0,0,2,2,3,2,0,0,5,0,3,0,3,0,1,0,10,4,4,30,1,16,400
7213,1,1,1,0,0,1,6,1,3,2,0,0,0,0,3,0,3,0,1,2,6,6,7,60,0,5,400
7214,1,1,2,1,0,0,9,1,3,2,0,0,1,0,3,1,3,0,1,0,10,3,3,22,0,10,400
7215,1,1,1,0,0,0,17,2,3,2,1,0,0,0,3,0,0,0,1,0,0,5,5,42,0,9,400
7216,0,1,1,0,0,0,2,1,3,2,0,0,1,1,3,1,3,2,1,1,1,5,4,27,0,13,400
7217,1,1,2,1,0,0,2,3,3,2,0,0,1,0,3,0,2,0,1,0,10,4,4,33,0,12,400
7218,1,0,2,0,0,1,6,0,3,2,0,0,5,0,3,1,3,0,1,2,6,4,4,30,0,11,400
7219,1,1,1,1,0,0,13,3,3,2,0,0,0,0,3,3,3,0,1,0,6,4,4,29,0,15,400
7220,1,1,2,0,0,1,9,2,3,2,0,0,1,0,3,2,1,0,1,2,8,4,4,26,0,1,400
7221,1,1,1,0,0,0,9,0,3,2,0,0,1,0,3,3,3,0,1,1,8,6,6,53,0,3,400
7222,1,1,2,0,0,0,13,1,3,2,0,0,0,0,3,1,2,0,1,0,8,5,4,29,0,4,400
7223,1,1,1,0,0,0,13,2,3,0,0,0,0,0,3,3,3,0,1,0,8,6,8,78,0,1,700
7224,1,1,1,0,2,2,5,0,3,2,0,0,5,0,2,0,3,1,1,0,7,6,6,53,0,7,400
7225,1,1,2,0,0,1,17,3,3,2,0,0,0,0,3,1,3,0,1,2,9,4,4,29,0,11,400
7226,1,1,1,0,0,1,17,2,3,2,0,0,0,0,3,1,0,0,1,2,10,5,5,44,0,3,400
7227,1,1,2,1,0,0,17,1,3,2,0,0,0,0,3,3,0,0,1,1,11,5,5,38,0,9,400
7228,1,1,1,1,0,0,17,0,3,2,0,0,0,0,3,3,3,0,1,1,10,6,7,60,0,15,400
7229,1,0,1,0,0,0,9,2,3,2,0,0,1,0,3,2,1,0,1,1,10,6,6,46,1,4,400
7230,1,1,2,0,0,0,18,3,3,2,0,0,5,0,3,1,2,0,1,1,8,4,4,28,0,12,400
7231,1,1,1,0,0,1,0,0,3,2,0,0,1,0,3,0,0,0,1,2,8,6,6,49,0,9,400
7232,1,1,2,1,0,0,13,2,3,2,0,0,0,0,3,0,3,0,1,1,10,2,3,23,0,12,400
7233,1,1,1,0,0,1,2,0,3,2,0,0,0,0,3,0,2,0,1,2,10,6,7,64,0,13,400
7234,1,0,2,1,0,1,6,0,3,2,0,0,0,0,3,0,2,0,1,2,10,3,4,32,0,6,400
7235,1,1,1,0,0,0,13,0,3,2,0,0,0,0,3,3,3,0,1,1,9,5,4,33,0,14,400
7236,1,1,1,1,0,0,6,3,3,2,0,0,2,0,3,3,1,0,1,1,10,6,8,70,0,13,400
7237,1,1,1,0,0,1,9,1,3,2,0,0,1,0,3,2,3,0,1,2,10,6,6,55,0,16,400
7238,1,1,1,0,0,0,17,2,3,2,0,0,1,0,3,1,3,0,1,0,6,5,5,43,0,11,400
7239,1,1,1,0,0,1,6,2,3,2,0,0,0,0,3,1,2,0,1,2,6,6,6,49,0,9,400
7240,0,1,1,0,0,0,2,2,3,2,0,0,0,0,3,3,3,0,1,1,8,4,4,27,0,6,400
7241,1,1,1,1,0,1,17,1,3,2,0,0,0,0,3,2,3,0,1,2,8,4,4,35,0,5,400
7242,0,1,1,0,0,0,9,3,3,2,0,0,0,0,1,0,2,0,1,1,0,5,5,39,0,9,500
7243,1,1,1,1,0,1,9,1,3,2,0,0,0,0,3,2,3,0,1,2,0,5,6,46,0,5,400
7244,1,1,2,0,0,0,6,0,3,2,0,0,0,0,3,3,3,0,1,1,9,4,4,32,0,7,400
7245,1,1,1,1,0,0,13,2,3,2,0,0,4,0,2,3,0,1,1,0,9,5,5,43,0,9,400
7246,1,1,1,0,0,0,6,0,3,2,0,0,0,0,3,3,0,0,1,0,5,5,4,26,0,6,400
7247,1,1,1,0,2,2,9,2,3,2,0,0,5,0,3,1,2,0,1,0,6,5,5,38,0,14,400
7248,1,1,2,0,0,0,17,1,3,2,0,0,0,0,3,3,3,0,1,1,0,5,4,32,0,11,400
7249,1,1,1,0,0,1,18,1,3,2,0,0,3,0,3,2,2,0,1,2,7,6,5,40,0,5,400
7250,1,1,1,0,0,0,0,1,3,2,0,0,5,0,3,1,0,0,1,1,3,5,5,44,0,12,400
7251,1,1,1,0,0,0,17,2,3,2,0,0,0,0,3,3,0,0,1,1,10,6,6,54,0,15,400
7252,1,1,1,0,0,0,17,0,3,2,0,0,0,0,3,2,3,0,1,1,11,4,4,26,0,14,400
7253,1,1,2,1,0,0,9,2,3,2,0,0,1,0,3,1,2,0,1,1,11,5,4,32,0,13,400
7254,1,1,1,0,0,1,6,3,3,2,0,0,0,0,3,2,3,0,1,2,1,6,6,46,0,6,700
7255,1,0,2,0,0,1,9,3,3,2,0,0,2,1,3,1,2,0,1,2,1,5,5,44,0,14,400
7256,1,1,1,1,0,1,18,2,3,2,0,0,5,0,3,2,2,0,1,2,5,6,7,59,0,14,400
7257,1,0,2,0,0,1,9,0,3,2,0,0,0,0,3,1,3,2,1,2,6,2,4,30,0,13,400
7258,0,1,1,0,0,0,13,0,3,2,0,0,2,0,3,0,2,0,1,1,8,6,6,53,0,12,400
7259,1,0,1,1,0,0,2,1,3,2,0,0,5,0,3,1,0,0,1,1,10,3,4,30,0,6,400
7260,1,1,1,0,0,0,11,1,3,2,0,0,0,0,3,3,2,0,1,0,0,6,7,64,0,5,400
7261,1,1,1,0,0,1,6,3,3,2,0,0,0,0,3,3,0,0,1,2,0,6,7,58,0,4,400
7262,1,1,1,0,0,1,2,2,3,2,0,0,5,0,3,1,0,0,1,2,0,6,5,38,0,5,400
7263,1,1,2,0,0,1,17,0,3,2,0,0,1,0,3,3,3,0,1,2,5,4,4,33,0,4,400
7264,1,1,1,0,0,1,6,1,3,2,0,0,0,0,3,2,3,0,1,2,5,4,4,29,0,11,400
7265,1,1,2,1,0,1,6,0,3,2,0,0,0,0,3,2,2,0,1,2,7,4,4,34,0,16,400
7266,1,0,1,0,0,1,2,1,3,2,0,0,0,0,2,3,3,1,1,2,7,4,4,34,0,3,400
7267,1,0,1,0,0,1,17,3,3,2,0,0,0,0,3,0,3,0,1,2,0,5,6,46,0,9,400
7268,1,1,1,0,0,1,13,0,3,2,0,0,1,0,3,0,1,0,1,2,0,6,6,49,0,4,400
7269,1,1,2,0,0,1,6,2,3,2,0,0,5,0,3,0,3,0,1,2,3,7,0,0,0,4,400
7270,1,1,1,0,0,1,9,1,3,2,0,0,0,0,3,2,0,0,1,2,3,4,4,32,0,14,400
7271,1,1,1,0,0,0,6,3,3,2,0,0,5,0,3,0,3,0,1,0,3,7,7,61,0,8,400
7272,1,1,1,0,0,0,17,0,2,2,0,0,0,0,3,3,3,0,1,1,3,4,4,33,0,13,400
7273,1,1,1,0,0,0,6,2,3,2,0,0,5,0,3,3,3,0,1,0,9,7,4,29,0,14,400
7274,1,0,2,1,0,1,13,0,3,2,0,0,0,0,3,1,3,0,1,2,10,5,5,44,0,11,400
7275,1,1,1,1,0,1,5,3,3,2,0,0,2,0,3,0,0,0,1,2,4,5,5,36,0,4,400
7276,1,1,1,0,0,1,13,3,3,2,0,0,0,0,3,2,0,0,1,2,3,6,6,48,0,10,400
7277,1,0,2,1,0,0,13,2,3,2,0,0,0,0,3,3,3,0,1,1,3,3,5,39,0,6,400
7278,1,1,2,0,1,1,6,2,3,2,0,0,5,0,3,3,3,0,1,1,3,4,4,30,0,13,400
7279,1,1,1,0,0,0,17,3,3,2,0,0,1,0,3,1,0,0,1,0,3,5,5,44,0,11,400
7280,1,1,1,0,0,1,17,1,3,2,0,0,0,0,0,2,3,0,1,2,3,5,5,38,0,2,400
7281,1,1,1,0,0,0,2,2,3,2,0,0,2,0,3,3,3,0,1,1,3,5,5,39,0,15,400
7282,1,1,1,0,0,0,13,0,3,2,0,0,1,0,3,1,3,0,1,1,7,3,4,30,0,9,400
7283,1,1,1,0,0,0,17,2,3,2,0,0,4,0,3,0,3,0,1,0,7,6,8,75,0,10,400
7284,1,1,2,1,0,0,2,3,3,2,0,0,1,0,3,0,3,0,1,1,7,3,3,24,0,11,400
7285,1,1,1,1,0,0,6,1,3,2,0,0,4,0,3,3,3,0,1,1,7,5,5,42,0,14,700
7286,1,1,1,0,0,0,9,2,3,2,0,0,1,0,3,3,2,0,1,1,7,5,5,36,0,4,400
7287,1,1,2,0,0,0,6,3,3,2,0,0,5,0,2,3,3,1,1,0,7,7,0,0,0,11,400
7288,1,1,1,0,0,1,17,0,3,2,0,0,0,0,3,1,2,0,1,2,0,5,5,39,0,6,400
7289,1,1,1,0,0,1,9,2,3,2,0,0,0,0,3,0,3,0,1,2,0,5,5,40,0,12,400
7290,1,1,1,0,0,0,17,1,3,2,0,0,0,0,3,1,2,0,1,0,0,6,5,37,0,7,400
7291,1,1,2,0,0,1,6,2,3,2,0,0,5,0,3,0,3,0,1,2,0,7,0,0,0,16,400
7292,1,1,2,0,0,0,13,2,3,2,0,0,4,0,3,3,3,0,1,0,11,3,4,33,0,7,400
7293,1,0,2,0,0,1,17,2,3,2,0,0,0,0,1,3,3,0,1,2,2,1,3,24,0,11,400
7294,1,0,0,0,0,0,17,3,3,2,0,0,4,0,3,0,2,0,1,0,2,5,6,51,0,5,400
7295,1,1,1,0,0,1,13,2,3,2,0,0,1,0,3,2,0,0,1,2,3,5,4,30,0,11,400
7296,1,0,2,1,0,0,6,0,3,2,0,0,0,0,3,0,3,0,1,1,3,3,4,33,0,2,400
7297,1,1,2,0,0,0,9,0,3,2,0,0,0,0,3,1,0,0,1,1,3,5,4,33,0,8,400
7298,1,1,1,1,0,0,17,2,3,2,0,0,1,0,3,1,3,2,1,0,3,6,6,55,0,3,400
7299,1,1,2,0,0,0,17,0,3,2,0,0,0,0,3,3,2,0,1,1,3,5,5,44,0,9,400
7300,1,1,2,0,0,0,13,0,3,2,0,0,0,0,3,1,1,0,1,1,7,4,4,34,0,6,400
7301,1,1,1,0,0,1,2,1,3,2,0,0,0,0,3,1,3,0,1,2,7,6,7,59,0,5,400
7302,0,1,1,0,0,0,17,0,3,2,0,0,1,0,3,0,2,0,1,1,7,5,5,38,0,11,400
7303,1,1,1,0,0,1,6,2,3,2,0,0,5,0,3,0,1,0,1,2,7,5,5,44,0,4,400
7304,1,1,1,0,0,1,6,3,3,2,0,0,1,0,3,0,2,0,1,2,7,5,5,37,0,6,400
7305,1,1,2,1,0,0,9,3,1,2,0,0,1,0,3,1,3,0,1,1,7,3,4,34,0,7,400
7306,1,1,1,0,0,0,17,2,3,2,0,0,0,0,3,2,2,0,1,1,6,5,5,45,0,7,400
7307,1,1,2,1,0,0,17,3,3,2,0,0,0,0,3,3,0,0,1,1,6,1,2,18,0,1,400
7308,1,0,2,1,0,1,6,2,3,2,0,0,0,0,2,1,3,1,1,2,6,5,5,38,0,7,400
7309,1,1,2,1,0,0,13,1,3,2,0,0,4,0,3,1,1,0,1,0,6,3,3,25,0,8,400
7310,1,1,1,0,0,1,13,1,3,2,0,0,5,0,3,1,2,0,1,2,5,5,4,31,0,1,400
7311,1,1,1,0,0,0,13,0,3,2,0,0,4,0,3,0,3,0,1,0,5,3,4,26,0,7,400
7312,1,0,1,0,0,0,9,1,3,2,0,0,0,0,3,3,0,0,1,1,9,4,4,35,0,3,400
7313,1,1,1,0,0,0,17,2,3,2,0,0,0,0,3,3,2,0,1,0,9,6,6,51,0,5,400
7314,1,1,2,0,0,1,17,2,3,2,0,0,0,0,3,0,3,0,1,2,9,4,4,27,0,10,400
7315,1,1,2,0,0,0,6,1,3,2,0,0,0,0,3,1,2,0,1,1,10,4,4,26,0,10,400
7316,1,1,2,0,0,0,13,3,3,2,0,0,1,0,3,1,0,0,1,1,10,5,4,35,1,13,700
7317,1,1,1,0,0,1,6,1,3,2,0,0,1,0,3,1,2,0,1,2,5,6,6,50,0,11,400
7318,1,1,1,1,0,0,2,2,3,2,0,0,1,0,3,1,0,0,1,1,6,6,6,49,0,3,400
7319,1,1,1,1,0,1,6,0,3,2,0,0,5,0,3,2,2,0,1,2,6,6,6,52,0,13,400
7320,1,1,2,1,1,1,6,1,3,2,0,0,5,0,3,1,0,0,1,1,6,4,3,21,0,8,400
7321,1,1,1,1,0,0,13,3,3,2,0,0,4,0,3,3,3,0,1,0,6,6,6,50,0,12,400
7322,1,1,2,0,0,1,6,3,3,2,0,0,0,0,3,2,1,0,1,2,6,4,4,27,0,1,400
7323,1,1,2,0,0,1,13,1,3,2,0,0,5,0,3,2,1,0,1,2,0,5,4,35,0,11,400
7324,1,1,1,0,0,0,13,0,3,2,0,0,0,0,3,0,3,0,1,0,10,6,7,64,1,6,400
7325,1,1,1,0,0,0,13,0,3,2,0,0,0,0,3,0,3,0,1,1,7,4,4,33,0,13,400
7326,1,1,1,1,0,0,2,1,3,2,0,0,5,0,3,3,3,0,1,0,10,5,5,45,0,6,400
7327,1,1,2,1,0,1,6,0,3,2,0,0,0,0,3,3,1,0,1,2,7,4,4,30,0,3,400
7328,1,1,1,0,2,2,9,3,3,2,0,0,5,0,3,1,3,0,1,0,7,5,5,39,0,10,400
7329,1,1,1,0,0,0,9,2,3,2,0,0,5,0,2,3,0,1,1,0,7,6,6,53,0,7,400
7330,1,0,1,0,0,0,13,2,3,2,0,0,0,0,3,0,2,0,1,1,7,5,5,44,0,14,400
7331,1,1,1,0,0,0,17,2,3,2,0,0,0,0,3,3,3,0,1,1,7,6,7,57,0,13,400
7332,1,0,1,1,0,0,13,1,3,2,1,0,4,0,3,0,2,0,1,0,7,6,7,59,0,12,400
7333,1,1,2,0,0,0,5,1,3,2,0,0,2,0,3,2,2,0,1,1,7,4,5,44,0,10,400
7334,1,1,2,0,0,0,13,1,3,2,0,0,0,0,3,1,2,0,1,1,7,4,4,34,0,7,400
7335,0,1,1,0,2,2,2,1,3,2,0,0,5,0,3,1,2,0,1,1,7,5,5,40,0,16,400
7336,1,1,1,0,0,0,13,2,3,2,0,0,5,0,3,0,2,0,1,0,10,5,5,42,1,10,400
7337,1,1,2,0,0,0,17,2,3,2,0,0,0,0,3,3,2,0,1,1,3,3,4,31,0,5,400
7338,1,1,1,0,0,0,6,3,3,2,0,0,5,0,3,3,3,0,1,0,2,7,5,41,0,9,400
7339,0,0,0,0,0,0,17,1,3,2,0,0,1,0,3,0,0,2,1,1,10,5,6,47,0,13,400
7340,1,1,1,0,0,1,6,2,3,2,0,0,0,0,3,3,2,0,1,2,10,6,6,55,0,14,400
7341,1,1,1,1,0,0,6,1,3,2,0,0,0,0,3,1,3,0,1,1,10,6,5,39,0,15,400
7342,1,1,1,1,0,0,6,3,3,2,0,0,0,0,3,0,0,0,1,1,10,3,3,21,0,11,400
7343,1,1,1,1,0,0,6,3,3,2,0,0,0,0,3,0,3,0,1,1,11,5,4,28,0,6,400
7344,1,0,2,0,0,1,9,3,3,2,0,0,1,0,1,1,1,0,1,2,11,5,4,30,0,9,500
7345,1,1,1,0,0,1,9,0,3,2,0,0,1,0,3,1,3,0,1,2,5,6,6,51,0,8,400
7346,1,1,1,0,0,1,17,1,3,2,0,0,0,0,3,2,3,0,1,2,6,5,7,58,0,16,400
7347,1,1,2,0,0,1,6,1,3,2,0,0,5,0,3,1,3,0,1,2,5,7,0,0,0,3,400
7348,1,1,1,0,0,0,13,1,3,2,0,0,5,0,3,0,2,0,1,0,6,6,7,65,0,12,400
7349,1,1,2,0,0,0,17,3,3,2,0,0,0,0,3,3,2,0,1,1,8,5,4,32,0,15,400
7350,1,1,2,0,0,1,13,3,3,2,0,0,0,0,2,1,2,1,1,2,0,5,4,32,0,11,400
7351,1,0,1,0,0,1,9,2,3,2,1,0,0,0,3,3,3,0,1,2,0,4,4,26,0,4,400
7352,1,1,1,1,0,1,6,3,3,2,0,0,0,0,3,2,2,0,1,2,0,5,4,30,0,9,400
7353,1,1,1,0,0,0,9,2,3,2,0,0,0,0,3,3,2,0,1,1,0,6,6,49,0,16,400
7354,1,1,1,0,0,1,13,1,3,2,0,0,0,0,3,1,0,0,1,2,0,4,4,35,0,5,400
7355,1,1,2,0,0,0,6,2,3,2,0,0,4,0,3,3,3,0,1,0,0,2,3,25,0,4,400
7356,1,1,2,1,0,0,17,3,3,2,0,0,0,0,3,3,3,0,1,1,7,3,4,35,0,9,400
7357,1,1,1,0,0,1,9,1,3,2,0,0,1,0,3,0,3,0,1,2,7,4,4,35,0,7,400
7358,1,1,3,0,0,1,2,2,3,2,0,0,0,0,3,1,0,0,1,2,7,6,7,59,0,6,400
7359,1,1,2,0,0,0,2,3,3,2,0,0,0,0,3,3,3,0,1,0,10,3,4,28,1,6,400
7360,1,1,1,0,0,0,0,0,3,2,0,0,1,0,3,1,3,0,1,0,7,5,5,43,0,3,400
7361,1,0,2,1,0,0,17,3,3,2,0,0,4,0,3,0,3,0,1,0,7,5,6,48,0,4,400
7362,1,0,1,1,0,0,17,3,3,2,0,0,0,0,3,0,0,0,1,1,7,5,4,34,0,3,400
7363,1,1,1,1,0,0,9,2,3,2,0,0,1,0,3,1,3,0,1,0,7,4,6,53,0,3,400
7364,1,1,1,0,0,0,2,1,3,2,0,0,1,0,3,3,1,0,1,1,7,4,4,30,0,1,400
7365,0,1,1,0,2,2,9,1,3,2,0,0,5,0,3,1,1,0,1,0,7,6,6,51,0,2,400
7366,0,1,1,0,0,0,2,1,3,2,0,0,5,0,3,3,3,0,1,0,3,4,6,55,0,2,400
7367,0,1,1,1,0,1,15,2,3,2,0,0,1,0,3,2,2,0,1,2,3,5,5,43,0,14,400
7368,1,1,1,0,0,0,13,1,3,2,0,0,0,0,3,1,2,0,1,0,3,4,4,26,0,9,400
7369,1,0,1,0,0,0,9,2,3,2,0,0,0,0,3,1,0,0,1,1,3,5,4,29,0,7,400
7370,1,1,1,0,0,0,17,3,3,2,0,0,0,0,3,0,3,0,1,0,3,5,5,41,0,6,400
7371,1,1,1,0,2,2,0,3,3,2,0,0,5,0,0,3,3,1,1,0,3,4,4,32,0,10,400
7372,0,1,1,0,0,0,9,1,3,2,0,0,5,0,3,0,3,0,1,0,3,6,7,65,0,9,400
7373,0,1,2,0,0,0,2,1,3,2,0,0,0,0,3,3,3,0,1,0,3,4,4,32,0,2,400
7374,1,1,1,0,0,0,9,0,3,2,0,0,0,0,3,3,0,0,1,0,4,6,7,64,0,9,400
7375,1,1,1,0,0,1,2,2,3,2,0,0,1,0,3,1,0,0,1,2,9,5,5,37,0,4,400
7376,1,1,2,0,1,1,6,2,3,2,0,0,5,0,3,0,3,0,1,0,2,7,0,0,0,16,400
7377,1,1,1,1,0,0,6,1,3,2,0,0,1,0,3,3,3,0,1,1,8,5,5,41,0,2,400
7378,1,1,2,0,0,0,6,0,3,2,0,0,1,0,3,0,1,0,1,0,6,5,5,41,0,2,700
7379,1,1,1,0,0,0,13,1,3,2,0,0,4,0,3,1,3,0,1,0,6,5,7,56,0,7,400
7380,1,1,2,1,0,0,0,2,3,2,0,0,1,0,3,0,3,2,1,1,6,3,3,24,0,12,400
7381,1,1,2,0,0,1,6,1,3,2,0,0,5,0,3,1,3,0,1,2,6,7,0,0,0,2,400
7382,1,1,2,0,0,1,6,1,3,2,0,0,0,0,3,1,3,0,1,2,1,4,4,30,0,4,400
7383,1,1,1,0,0,1,6,3,3,2,0,0,0,0,3,0,3,0,1,2,9,5,5,42,0,11,400
7384,1,1,1,1,0,0,17,2,3,2,0,0,0,0,3,0,1,0,1,0,10,6,6,54,0,16,400
7385,1,1,1,1,1,1,9,0,3,2,0,0,0,0,3,1,1,0,1,0,10,3,4,30,0,16,400
7386,1,1,1,1,0,0,17,2,3,2,0,1,0,0,3,0,0,0,1,1,10,5,5,38,0,13,400
7387,1,1,1,0,0,1,17,3,3,2,0,0,0,0,3,0,3,0,1,2,5,5,6,46,0,11,400
7388,1,1,2,0,0,1,2,0,3,2,0,0,1,0,3,1,3,0,1,2,9,2,4,26,0,10,400
7389,1,1,2,0,0,1,6,3,3,2,0,0,5,0,3,3,3,0,1,2,6,7,0,0,0,10,400
7390,1,1,1,0,0,0,9,1,3,2,0,0,1,0,3,2,3,0,1,1,8,5,8,80,0,11,400
